Date;Code région;Région;Code département;Département;Code commune;Commune;Type de données;Catégorie;Sexe;Tranche d'âge;Nombre de demandeurs d'emploi
2019-T4;11;Île-de-France;91;Essonne;91600;Soisy-sur-Seine;Brutes;ABC;Total;De 25 à 49 ans;245
2019-T4;11;Île-de-France;91;Essonne;91600;Soisy-sur-Seine;Brutes;ABC;Total;50 ans et plus;100
2019-T4;11;Île-de-France;91;Essonne;91602;Souzy-la-Briche;Brutes;ABC;Total;Total;40
2019-T4;11;Île-de-France;91;Essonne;91602;Souzy-la-Briche;Brutes;ABC;Hommes;Total;15
2019-T4;11;Île-de-France;91;Essonne;91602;Souzy-la-Briche;Brutes;ABC;Total;Moins de 25 ans;5
2019-T4;11;Île-de-France;91;Essonne;91602;Souzy-la-Briche;Brutes;ABC;Total;50 ans et plus;5
2019-T4;11;Île-de-France;91;Essonne;91613;Congerville-Thionville;Brutes;ABC;Femmes;Total;5
2019-T4;11;Île-de-France;91;Essonne;91613;Congerville-Thionville;Brutes;ABC;Total;Moins de 25 ans;5
2019-T4;11;Île-de-France;91;Essonne;91617;Tigery;Brutes;ABC;Femmes;Total;120
2019-T4;11;Île-de-France;91;Essonne;91617;Tigery;Brutes;ABC;Total;50 ans et plus;40
2019-T4;11;Île-de-France;91;Essonne;91619;Torfou;Brutes;ABC;Total;50 ans et plus;0
2019-T4;11;Île-de-France;91;Essonne;91629;Valpuiseaux;Brutes;ABC;Hommes;Total;25
2019-T4;11;Île-de-France;91;Essonne;91629;Valpuiseaux;Brutes;ABC;Total;Moins de 25 ans;10
2019-T4;11;Île-de-France;91;Essonne;91630;Le Val-Saint-Germain;Brutes;ABC;Total;Moins de 25 ans;10
2019-T4;11;Île-de-France;91;Essonne;91630;Le Val-Saint-Germain;Brutes;ABC;Total;De 25 à 49 ans;30
2019-T4;11;Île-de-France;91;Essonne;91631;Varennes-Jarcy;Brutes;ABC;Total;Total;105
2019-T4;11;Île-de-France;91;Essonne;91631;Varennes-Jarcy;Brutes;ABC;Hommes;Total;55
2019-T4;11;Île-de-France;91;Essonne;91631;Varennes-Jarcy;Brutes;ABC;Total;De 25 à 49 ans;55
2019-T4;11;Île-de-France;91;Essonne;91631;Varennes-Jarcy;Brutes;ABC;Total;50 ans et plus;40
2019-T4;11;Île-de-France;91;Essonne;91634;Vaugrigneuse;Brutes;ABC;Femmes;Total;30
2019-T4;11;Île-de-France;91;Essonne;91634;Vaugrigneuse;Brutes;ABC;Total;De 25 à 49 ans;30
2019-T4;11;Île-de-France;91;Essonne;91634;Vaugrigneuse;Brutes;ABC;Total;50 ans et plus;15
2019-T4;11;Île-de-France;91;Essonne;91635;Vauhallan;Brutes;ABC;Total;Moins de 25 ans;10
2019-T4;11;Île-de-France;91;Essonne;91635;Vauhallan;Brutes;ABC;Total;De 25 à 49 ans;35
2019-T4;11;Île-de-France;91;Essonne;91639;Vayres-sur-Essonne;Brutes;ABC;Total;Total;40
2019-T4;11;Île-de-France;91;Essonne;91639;Vayres-sur-Essonne;Brutes;ABC;Hommes;Total;20
2019-T4;11;Île-de-France;91;Essonne;91639;Vayres-sur-Essonne;Brutes;ABC;Total;Moins de 25 ans;5
2019-T4;11;Île-de-France;91;Essonne;91645;Verrières-le-Buisson;Brutes;ABC;Femmes;Total;330
2019-T4;11;Île-de-France;91;Essonne;91645;Verrières-le-Buisson;Brutes;ABC;Total;De 25 à 49 ans;375
2019-T4;11;Île-de-France;91;Essonne;91648;Vert-le-Grand;Brutes;ABC;Total;Total;110
2019-T4;11;Île-de-France;91;Essonne;91648;Vert-le-Grand;Brutes;ABC;Femmes;Total;60
2019-T4;11;Île-de-France;91;Essonne;91649;Vert-le-Petit;Brutes;ABC;Hommes;Total;75
2019-T4;11;Île-de-France;91;Essonne;91654;Videlles;Brutes;ABC;Total;Total;25
2019-T4;11;Île-de-France;91;Essonne;91654;Videlles;Brutes;ABC;Femmes;Total;15
2019-T4;11;Île-de-France;91;Essonne;91654;Videlles;Brutes;ABC;Total;Moins de 25 ans;0
2019-T4;11;Île-de-France;91;Essonne;91654;Videlles;Brutes;ABC;Total;50 ans et plus;15
2019-T4;11;Île-de-France;91;Essonne;91659;Villabé;Brutes;ABC;Hommes;Total;150
2019-T4;11;Île-de-France;91;Essonne;91659;Villabé;Brutes;ABC;Total;De 25 à 49 ans;200
2019-T4;11;Île-de-France;91;Essonne;91659;Villabé;Brutes;ABC;Total;50 ans et plus;80
2019-T4;11;Île-de-France;91;Essonne;91661;Villebon-sur-Yvette;Brutes;ABC;Hommes;Total;230
2019-T4;11;Île-de-France;91;Essonne;91661;Villebon-sur-Yvette;Brutes;ABC;Total;Moins de 25 ans;45
2019-T4;11;Île-de-France;91;Essonne;91661;Villebon-sur-Yvette;Brutes;ABC;Total;De 25 à 49 ans;300
2019-T4;11;Île-de-France;91;Essonne;91662;Villeconin;Brutes;ABC;Femmes;Total;20
2019-T4;11;Île-de-France;91;Essonne;91662;Villeconin;Brutes;ABC;Total;50 ans et plus;20
2019-T4;11;Île-de-France;91;Essonne;91665;La Ville-du-Bois;Brutes;ABC;Total;De 25 à 49 ans;275
2019-T4;11;Île-de-France;91;Essonne;91666;Villejust;Brutes;ABC;Hommes;Total;55
2019-T4;11;Île-de-France;91;Essonne;91667;Villemoisson-sur-Orge;Brutes;ABC;Total;Total;345
2019-T4;11;Île-de-France;91;Essonne;91671;Villeneuve-sur-Auvers;Brutes;ABC;Total;De 25 à 49 ans;15
2019-T4;11;Île-de-France;91;Essonne;91679;Villiers-le-Bâcle;Brutes;ABC;Femmes;Total;35
2019-T4;11;Île-de-France;91;Essonne;91685;Villiers-sur-Orge;Brutes;ABC;Total;Total;235
2019-T4;11;Île-de-France;91;Essonne;91685;Villiers-sur-Orge;Brutes;ABC;Femmes;Total;120
2019-T4;11;Île-de-France;91;Essonne;91685;Villiers-sur-Orge;Brutes;ABC;Total;De 25 à 49 ans;145
2019-T4;11;Île-de-France;91;Essonne;91687;Viry-Châtillon;Brutes;ABC;Total;Total;2745
2019-T4;11;Île-de-France;91;Essonne;91687;Viry-Châtillon;Brutes;ABC;Hommes;Total;1310
2019-T4;11;Île-de-France;91;Essonne;91689;Wissous;Brutes;ABC;Hommes;Total;175
2019-T4;11;Île-de-France;91;Essonne;91689;Wissous;Brutes;ABC;Total;De 25 à 49 ans;250
2019-T4;11;Île-de-France;91;Essonne;91691;Yerres;Brutes;ABC;Total;50 ans et plus;375
2019-T4;11;Île-de-France;91;Essonne;91692;Les Ulis;Brutes;ABC;Total;Moins de 25 ans;220
2019-T4;11;Île-de-France;91;Essonne;91692;Les Ulis;Brutes;ABC;Total;De 25 à 49 ans;1455
2019-T4;11;Île-de-France;91;Essonne;91692;Les Ulis;Brutes;ABC;Total;50 ans et plus;525
2020-T4;11;Île-de-France;91;Essonne;91001;Abbéville-la-Rivière;Brutes;ABC;Total;Total;20
2020-T4;11;Île-de-France;91;Essonne;91016;Angerville;Brutes;ABC;Total;Total;335
2020-T4;11;Île-de-France;91;Essonne;91017;Angervilliers;Brutes;ABC;Hommes;Total;35
2020-T4;11;Île-de-France;91;Essonne;91017;Angervilliers;Brutes;ABC;Femmes;Total;35
2020-T4;11;Île-de-France;91;Essonne;91021;Arpajon;Brutes;ABC;Femmes;Total;540
2020-T4;11;Île-de-France;91;Essonne;91022;Arrancourt;Brutes;ABC;Total;Total;10
2020-T4;11;Île-de-France;91;Essonne;91022;Arrancourt;Brutes;ABC;Total;De 25 à 49 ans;5
2020-T4;11;Île-de-France;91;Essonne;91022;Arrancourt;Brutes;ABC;Total;50 ans et plus;5
2020-T4;11;Île-de-France;91;Essonne;91027;Athis-Mons;Brutes;ABC;Total;Total;3170
2020-T4;11;Île-de-France;91;Essonne;91027;Athis-Mons;Brutes;ABC;Total;Moins de 25 ans;385
2020-T4;11;Île-de-France;91;Essonne;91035;Authon-la-Plaine;Brutes;ABC;Hommes;Total;5
2020-T4;11;Île-de-France;91;Essonne;91035;Authon-la-Plaine;Brutes;ABC;Femmes;Total;10
2020-T4;11;Île-de-France;91;Essonne;91037;Auvernaux;Brutes;ABC;Hommes;Total;10
2020-T4;11;Île-de-France;91;Essonne;91037;Auvernaux;Brutes;ABC;Femmes;Total;0
2020-T4;11;Île-de-France;91;Essonne;91037;Auvernaux;Brutes;ABC;Total;50 ans et plus;5
2020-T4;11;Île-de-France;91;Essonne;91038;Auvers-Saint-Georges;Brutes;ABC;Hommes;Total;25
2020-T4;11;Île-de-France;91;Essonne;91038;Auvers-Saint-Georges;Brutes;ABC;Femmes;Total;25
2020-T4;11;Île-de-France;91;Essonne;91041;Avrainville;Brutes;ABC;Femmes;Total;30
2020-T4;11;Île-de-France;91;Essonne;91041;Avrainville;Brutes;ABC;Total;Moins de 25 ans;10
2020-T4;11;Île-de-France;91;Essonne;91044;Ballainvilliers;Brutes;ABC;Total;Moins de 25 ans;45
2020-T4;11;Île-de-France;91;Essonne;91045;Ballancourt-sur-Essonne;Brutes;ABC;Total;De 25 à 49 ans;280
2020-T4;11;Île-de-France;91;Essonne;91045;Ballancourt-sur-Essonne;Brutes;ABC;Total;50 ans et plus;115
2020-T4;11;Île-de-France;91;Essonne;91047;Baulne;Brutes;ABC;Total;De 25 à 49 ans;50
2020-T4;11;Île-de-France;91;Essonne;91064;Bièvres;Brutes;ABC;Total;Moins de 25 ans;20
2020-T4;11;Île-de-France;91;Essonne;91064;Bièvres;Brutes;ABC;Total;De 25 à 49 ans;130
2020-T4;11;Île-de-France;91;Essonne;91064;Bièvres;Brutes;ABC;Total;50 ans et plus;80
2020-T4;11;Île-de-France;91;Essonne;91069;Boigneville;Brutes;ABC;Femmes;Total;5
2020-T4;11;Île-de-France;91;Essonne;91069;Boigneville;Brutes;ABC;Total;De 25 à 49 ans;10
2020-T4;11;Île-de-France;91;Essonne;91069;Boigneville;Brutes;ABC;Total;50 ans et plus;5
2020-T4;11;Île-de-France;91;Essonne;91075;Bois-Herpin;Brutes;ABC;Hommes;Total;0
2020-T4;11;Île-de-France;91;Essonne;91075;Bois-Herpin;Brutes;ABC;Femmes;Total;0
2020-T4;11;Île-de-France;91;Essonne;91075;Bois-Herpin;Brutes;ABC;Total;Moins de 25 ans;0
2020-T4;11;Île-de-France;91;Essonne;91075;Bois-Herpin;Brutes;ABC;Total;50 ans et plus;0
2020-T4;11;Île-de-France;91;Essonne;91079;Boissy-la-Rivière;Brutes;ABC;Total;Total;25
2020-T4;11;Île-de-France;91;Essonne;91079;Boissy-la-Rivière;Brutes;ABC;Hommes;Total;10
2020-T4;11;Île-de-France;91;Essonne;91080;Boissy-le-Cutté;Brutes;ABC;Total;Total;65
2020-T4;11;Île-de-France;91;Essonne;91081;Boissy-le-Sec;Brutes;ABC;Total;Moins de 25 ans;5
2020-T4;11;Île-de-France;91;Essonne;91081;Boissy-le-Sec;Brutes;ABC;Total;De 25 à 49 ans;25
2020-T4;11;Île-de-France;91;Essonne;91085;Boissy-sous-Saint-Yon;Brutes;ABC;Total;De 25 à 49 ans;95
2020-T4;11;Île-de-France;91;Essonne;91086;Bondoufle;Brutes;ABC;Femmes;Total;315
2020-T4;11;Île-de-France;91;Essonne;91086;Bondoufle;Brutes;ABC;Total;Moins de 25 ans;95
2020-T4;11;Île-de-France;91;Essonne;91086;Bondoufle;Brutes;ABC;Total;De 25 à 49 ans;370
2020-T4;11;Île-de-France;91;Essonne;91093;Boullay-les-Troux;Brutes;ABC;Total;50 ans et plus;5
2020-T4;11;Île-de-France;91;Essonne;91095;Bouray-sur-Juine;Brutes;ABC;Femmes;Total;50
2020-T4;11;Île-de-France;91;Essonne;91095;Bouray-sur-Juine;Brutes;ABC;Total;50 ans et plus;25
2020-T4;11;Île-de-France;91;Essonne;91097;Boussy-Saint-Antoine;Brutes;ABC;Hommes;Total;270
2020-T4;11;Île-de-France;91;Essonne;91097;Boussy-Saint-Antoine;Brutes;ABC;Total;50 ans et plus;130
2020-T4;11;Île-de-France;91;Essonne;91098;Boutervilliers;Brutes;ABC;Total;Total;20
2020-T4;11;Île-de-France;91;Essonne;91098;Boutervilliers;Brutes;ABC;Hommes;Total;10
2020-T4;11;Île-de-France;91;Essonne;91098;Boutervilliers;Brutes;ABC;Total;Moins de 25 ans;0
2020-T4;11;Île-de-France;91;Essonne;91099;Boutigny-sur-Essonne;Brutes;ABC;Total;Total;150
2020-T4;11;Île-de-France;91;Essonne;91099;Boutigny-sur-Essonne;Brutes;ABC;Hommes;Total;75
2020-T4;11;Île-de-France;91;Essonne;91099;Boutigny-sur-Essonne;Brutes;ABC;Total;De 25 à 49 ans;75
2020-T4;11;Île-de-France;91;Essonne;91099;Boutigny-sur-Essonne;Brutes;ABC;Total;50 ans et plus;45
2020-T4;11;Île-de-France;91;Essonne;91100;Bouville;Brutes;ABC;Total;De 25 à 49 ans;15
2020-T4;11;Île-de-France;91;Essonne;91100;Bouville;Brutes;ABC;Total;50 ans et plus;10
2020-T4;11;Île-de-France;91;Essonne;91103;Brétigny-sur-Orge;Brutes;ABC;Total;Total;2280
2020-T4;11;Île-de-France;91;Essonne;91103;Brétigny-sur-Orge;Brutes;ABC;Femmes;Total;1170
2020-T4;11;Île-de-France;91;Essonne;91103;Brétigny-sur-Orge;Brutes;ABC;Total;Moins de 25 ans;345
2020-T4;11;Île-de-France;91;Essonne;91103;Brétigny-sur-Orge;Brutes;ABC;Total;50 ans et plus;450
2020-T4;11;Île-de-France;91;Essonne;91105;Breuillet;Brutes;ABC;Total;Moins de 25 ans;85
2020-T4;11;Île-de-France;91;Essonne;91106;Breux-Jouy;Brutes;ABC;Hommes;Total;45
2020-T4;11;Île-de-France;91;Essonne;91106;Breux-Jouy;Brutes;ABC;Femmes;Total;25
2020-T4;11;Île-de-France;91;Essonne;91106;Breux-Jouy;Brutes;ABC;Total;Moins de 25 ans;10
2020-T4;11;Île-de-France;91;Essonne;91109;Brières-les-Scellés;Brutes;ABC;Femmes;Total;30
2020-T4;11;Île-de-France;91;Essonne;91109;Brières-les-Scellés;Brutes;ABC;Total;De 25 à 49 ans;35
2020-T4;11;Île-de-France;91;Essonne;91112;Brouy;Brutes;ABC;Femmes;Total;0
2020-T4;11;Île-de-France;91;Essonne;91114;Brunoy;Brutes;ABC;Total;Total;1720
2020-T4;11;Île-de-France;91;Essonne;91114;Brunoy;Brutes;ABC;Femmes;Total;880
2020-T4;11;Île-de-France;91;Essonne;91114;Brunoy;Brutes;ABC;Total;Moins de 25 ans;200
2020-T4;11;Île-de-France;91;Essonne;91115;Bruyères-le-Châtel;Brutes;ABC;Hommes;Total;95
2020-T4;11;Île-de-France;91;Essonne;91115;Bruyères-le-Châtel;Brutes;ABC;Total;Moins de 25 ans;25
2020-T4;11;Île-de-France;91;Essonne;91115;Bruyères-le-Châtel;Brutes;ABC;Total;50 ans et plus;70
2020-T4;11;Île-de-France;91;Essonne;91121;Buno-Bonnevaux;Brutes;ABC;Total;Moins de 25 ans;5
2020-T4;11;Île-de-France;91;Essonne;91121;Buno-Bonnevaux;Brutes;ABC;Total;De 25 à 49 ans;20
2020-T4;11;Île-de-France;91;Essonne;91122;Bures-sur-Yvette;Brutes;ABC;Total;Total;430
2020-T4;11;Île-de-France;91;Essonne;91122;Bures-sur-Yvette;Brutes;ABC;Hommes;Total;210
2020-T4;11;Île-de-France;91;Essonne;91122;Bures-sur-Yvette;Brutes;ABC;Total;50 ans et plus;110
2020-T4;11;Île-de-France;91;Essonne;91129;Cerny;Brutes;ABC;Femmes;Total;90
2020-T4;11;Île-de-France;91;Essonne;91129;Cerny;Brutes;ABC;Total;Moins de 25 ans;25
2020-T4;11;Île-de-France;91;Essonne;91129;Cerny;Brutes;ABC;Total;De 25 à 49 ans;100
2020-T4;11;Île-de-France;91;Essonne;91130;Chalo-Saint-Mars;Brutes;ABC;Hommes;Total;30
2020-T4;11;Île-de-France;91;Essonne;91130;Chalo-Saint-Mars;Brutes;ABC;Femmes;Total;35
2020-T4;11;Île-de-France;91;Essonne;91131;Chalou-Moulineux;Brutes;ABC;Femmes;Total;10
2020-T4;11;Île-de-France;91;Essonne;91132;Chamarande;Brutes;ABC;Total;50 ans et plus;20
2020-T4;11;Île-de-France;91;Essonne;91135;Champcueil;Brutes;ABC;Hommes;Total;70
2020-T4;11;Île-de-France;91;Essonne;91135;Champcueil;Brutes;ABC;Femmes;Total;55
2020-T4;11;Île-de-France;91;Essonne;91137;Champmotteux;Brutes;ABC;Total;Total;15
2020-T4;11;Île-de-France;91;Essonne;91137;Champmotteux;Brutes;ABC;Hommes;Total;5
2020-T4;11;Île-de-France;91;Essonne;91137;Champmotteux;Brutes;ABC;Femmes;Total;10
2020-T4;11;Île-de-France;91;Essonne;91137;Champmotteux;Brutes;ABC;Total;De 25 à 49 ans;5
2020-T4;11;Île-de-France;91;Essonne;91137;Champmotteux;Brutes;ABC;Total;50 ans et plus;5
2020-T4;11;Île-de-France;91;Essonne;91145;Chatignonville;Brutes;ABC;Total;Total;5
2020-T4;11;Île-de-France;91;Essonne;91145;Chatignonville;Brutes;ABC;Total;De 25 à 49 ans;0
2020-T4;11;Île-de-France;91;Essonne;91148;Chauffour-lès-Étréchy;Brutes;ABC;Total;Total;5
2020-T4;11;Île-de-France;91;Essonne;91156;Cheptainville;Brutes;ABC;Total;Total;125
2020-T4;11;Île-de-France;91;Essonne;91156;Cheptainville;Brutes;ABC;Total;De 25 à 49 ans;75
2020-T4;11;Île-de-France;91;Essonne;91159;Chevannes;Brutes;ABC;Total;Total;75
2020-T4;11;Île-de-France;91;Essonne;91159;Chevannes;Brutes;ABC;Total;50 ans et plus;25
2020-T4;11;Île-de-France;91;Essonne;91161;Chilly-Mazarin;Brutes;ABC;Total;Total;1680
2020-T4;11;Île-de-France;91;Essonne;91161;Chilly-Mazarin;Brutes;ABC;Hommes;Total;865
2020-T4;11;Île-de-France;91;Essonne;91161;Chilly-Mazarin;Brutes;ABC;Total;Moins de 25 ans;185
2020-T4;11;Île-de-France;91;Essonne;91161;Chilly-Mazarin;Brutes;ABC;Total;De 25 à 49 ans;1085
2020-T4;11;Île-de-France;91;Essonne;91174;Corbeil-Essonnes;Brutes;ABC;Femmes;Total;2610
2020-T4;11;Île-de-France;91;Essonne;91174;Corbeil-Essonnes;Brutes;ABC;Total;Moins de 25 ans;725
2020-T4;11;Île-de-France;91;Essonne;91174;Corbeil-Essonnes;Brutes;ABC;Total;De 25 à 49 ans;3650
2020-T4;11;Île-de-France;91;Essonne;91175;Corbreuse;Brutes;ABC;Total;De 25 à 49 ans;55
2020-T4;11;Île-de-France;91;Essonne;91179;Le Coudray-Montceaux;Brutes;ABC;Total;Total;275
2020-T4;11;Île-de-France;91;Essonne;91179;Le Coudray-Montceaux;Brutes;ABC;Femmes;Total;150
2020-T4;11;Île-de-France;91;Essonne;91179;Le Coudray-Montceaux;Brutes;ABC;Total;De 25 à 49 ans;170
2020-T4;11;Île-de-France;91;Essonne;91184;Courdimanche-sur-Essonne;Brutes;ABC;Hommes;Total;10
2020-T4;11;Île-de-France;91;Essonne;91184;Courdimanche-sur-Essonne;Brutes;ABC;Total;50 ans et plus;5
2020-T4;11;Île-de-France;91;Essonne;91186;Courson-Monteloup;Brutes;ABC;Total;Moins de 25 ans;5
2020-T4;11;Île-de-France;91;Essonne;91191;Crosne;Brutes;ABC;Hommes;Total;280
2020-T4;11;Île-de-France;91;Essonne;91195;Dannemois;Brutes;ABC;Hommes;Total;15
2020-T4;11;Île-de-France;91;Essonne;91198;D'Huison-Longueville;Brutes;ABC;Total;Moins de 25 ans;10
2020-T4;11;Île-de-France;91;Essonne;91200;Dourdan;Brutes;ABC;Total;Total;815
2020-T4;11;Île-de-France;91;Essonne;91200;Dourdan;Brutes;ABC;Femmes;Total;405
2020-T4;11;Île-de-France;91;Essonne;91200;Dourdan;Brutes;ABC;Total;De 25 à 49 ans;465
2020-T4;11;Île-de-France;91;Essonne;91201;Draveil;Brutes;ABC;Total;50 ans et plus;540
2020-T4;11;Île-de-France;91;Essonne;91204;Écharcon;Brutes;ABC;Femmes;Total;20
2020-T4;11;Île-de-France;91;Essonne;91204;Écharcon;Brutes;ABC;Total;Moins de 25 ans;10
2020-T4;11;Île-de-France;91;Essonne;91207;Égly;Brutes;ABC;Total;De 25 à 49 ans;300
2020-T4;11;Île-de-France;91;Essonne;91215;Épinay-sous-Sénart;Brutes;ABC;Total;Total;1270
2020-T4;11;Île-de-France;91;Essonne;91215;Épinay-sous-Sénart;Brutes;ABC;Total;De 25 à 49 ans;790
2020-T4;11;Île-de-France;91;Essonne;91216;Épinay-sur-Orge;Brutes;ABC;Total;Total;610
2020-T4;11;Île-de-France;91;Essonne;91216;Épinay-sur-Orge;Brutes;ABC;Total;Moins de 25 ans;70
2020-T4;11;Île-de-France;91;Essonne;91216;Épinay-sur-Orge;Brutes;ABC;Total;De 25 à 49 ans;395
2020-T4;11;Île-de-France;91;Essonne;91223;Étampes;Brutes;ABC;Total;Total;2430
2020-T4;11;Île-de-France;91;Essonne;91225;Étiolles;Brutes;ABC;Femmes;Total;100
2020-T4;11;Île-de-France;91;Essonne;91225;Étiolles;Brutes;ABC;Total;Moins de 25 ans;20
2020-T4;11;Île-de-France;91;Essonne;91225;Étiolles;Brutes;ABC;Total;50 ans et plus;55
2020-T4;11;Île-de-France;91;Essonne;91226;Étréchy;Brutes;ABC;Femmes;Total;215
2020-T4;11;Île-de-France;91;Essonne;91226;Étréchy;Brutes;ABC;Total;De 25 à 49 ans;215
2020-T4;11;Île-de-France;91;Essonne;91226;Étréchy;Brutes;ABC;Total;50 ans et plus;115
2020-T4;11;Île-de-France;91;Essonne;91228;Évry-Courcouronnes;Brutes;ABC;Hommes;Total;3650
2020-T4;11;Île-de-France;91;Essonne;91228;Évry-Courcouronnes;Brutes;ABC;Femmes;Total;3530
2020-T4;11;Île-de-France;91;Essonne;91232;La Ferté-Alais;Brutes;ABC;Femmes;Total;115
2020-T4;11;Île-de-France;91;Essonne;91232;La Ferté-Alais;Brutes;ABC;Total;50 ans et plus;45
2020-T4;11;Île-de-France;91;Essonne;91235;Fleury-Mérogis;Brutes;ABC;Total;Total;815
2020-T4;11;Île-de-France;91;Essonne;91235;Fleury-Mérogis;Brutes;ABC;Hommes;Total;380
2020-T4;11;Île-de-France;91;Essonne;91235;Fleury-Mérogis;Brutes;ABC;Femmes;Total;435
2020-T4;11;Île-de-France;91;Essonne;91235;Fleury-Mérogis;Brutes;ABC;Total;50 ans et plus;130
2020-T4;11;Île-de-France;91;Essonne;91240;Fontaine-la-Rivière;Brutes;ABC;Total;Moins de 25 ans;0
2020-T4;11;Île-de-France;91;Essonne;91243;Fontenay-lès-Briis;Brutes;ABC;Total;Moins de 25 ans;10
2020-T4;11;Île-de-France;91;Essonne;91244;Fontenay-le-Vicomte;Brutes;ABC;Total;Total;105
2020-T4;11;Île-de-France;91;Essonne;91244;Fontenay-le-Vicomte;Brutes;ABC;Hommes;Total;60
2020-T4;11;Île-de-France;91;Essonne;91244;Fontenay-le-Vicomte;Brutes;ABC;Femmes;Total;45
2020-T4;11;Île-de-France;91;Essonne;91247;La Forêt-le-Roi;Brutes;ABC;Total;Total;20
2020-T4;11;Île-de-France;91;Essonne;91247;La Forêt-le-Roi;Brutes;ABC;Total;De 25 à 49 ans;10
2020-T4;11;Île-de-France;91;Essonne;91247;La Forêt-le-Roi;Brutes;ABC;Total;50 ans et plus;5
2020-T4;11;Île-de-France;91;Essonne;91248;La Forêt-Sainte-Croix;Brutes;ABC;Femmes;Total;5
2020-T4;11;Île-de-France;91;Essonne;91248;La Forêt-Sainte-Croix;Brutes;ABC;Total;Moins de 25 ans;0
2020-T4;11;Île-de-France;91;Essonne;91249;Forges-les-Bains;Brutes;ABC;Total;50 ans et plus;50
2020-T4;11;Île-de-France;91;Essonne;91273;Gironville-sur-Essonne;Brutes;ABC;Total;Total;45
2020-T4;11;Île-de-France;91;Essonne;91273;Gironville-sur-Essonne;Brutes;ABC;Femmes;Total;20
2020-T4;11;Île-de-France;91;Essonne;91273;Gironville-sur-Essonne;Brutes;ABC;Total;50 ans et plus;10
2020-T4;11;Île-de-France;91;Essonne;91275;Gometz-le-Châtel;Brutes;ABC;Hommes;Total;65
2020-T4;11;Île-de-France;91;Essonne;91284;Les Granges-le-Roi;Brutes;ABC;Total;Total;60
2020-T4;11;Île-de-France;91;Essonne;91284;Les Granges-le-Roi;Brutes;ABC;Femmes;Total;35
2020-T4;11;Île-de-France;91;Essonne;91284;Les Granges-le-Roi;Brutes;ABC;Total;Moins de 25 ans;10
2020-T4;11;Île-de-France;91;Essonne;91286;Grigny;Brutes;ABC;Femmes;Total;1635
2020-T4;11;Île-de-France;91;Essonne;91286;Grigny;Brutes;ABC;Total;Moins de 25 ans;415
2020-T4;11;Île-de-France;91;Essonne;91292;Guibeville;Brutes;ABC;Total;Total;45
2020-T4;11;Île-de-France;91;Essonne;91292;Guibeville;Brutes;ABC;Total;Moins de 25 ans;5
2020-T4;11;Île-de-France;91;Essonne;91293;Guigneville-sur-Essonne;Brutes;ABC;Hommes;Total;20
2020-T4;11;Île-de-France;91;Essonne;91293;Guigneville-sur-Essonne;Brutes;ABC;Total;50 ans et plus;15
2020-T4;11;Île-de-France;91;Essonne;91294;Guillerval;Brutes;ABC;Hommes;Total;25
2020-T4;11;Île-de-France;91;Essonne;91294;Guillerval;Brutes;ABC;Femmes;Total;20
2020-T4;11;Île-de-France;91;Essonne;91294;Guillerval;Brutes;ABC;Total;Moins de 25 ans;10
2020-T4;11;Île-de-France;91;Essonne;91312;Igny;Brutes;ABC;Hommes;Total;280
2020-T4;11;Île-de-France;91;Essonne;91312;Igny;Brutes;ABC;Total;Moins de 25 ans;70
2020-T4;11;Île-de-France;91;Essonne;91312;Igny;Brutes;ABC;Total;De 25 à 49 ans;340
2020-T4;11;Île-de-France;91;Essonne;91315;Itteville;Brutes;ABC;Hommes;Total;165
2020-T4;11;Île-de-France;91;Essonne;91318;Janville-sur-Juine;Brutes;ABC;Total;De 25 à 49 ans;65
2020-T4;11;Île-de-France;91;Essonne;91319;Janvry;Brutes;ABC;Total;Moins de 25 ans;5
2020-T4;11;Île-de-France;91;Essonne;91319;Janvry;Brutes;ABC;Total;50 ans et plus;10
2020-T4;11;Île-de-France;91;Essonne;91326;Juvisy-sur-Orge;Brutes;ABC;Hommes;Total;875
2020-T4;11;Île-de-France;91;Essonne;91326;Juvisy-sur-Orge;Brutes;ABC;Total;50 ans et plus;355
2020-T4;11;Île-de-France;91;Essonne;91330;Lardy;Brutes;ABC;Total;50 ans et plus;90
2020-T4;11;Île-de-France;91;Essonne;91332;Leudeville;Brutes;ABC;Hommes;Total;40
2020-T4;11;Île-de-France;91;Essonne;91332;Leudeville;Brutes;ABC;Total;Moins de 25 ans;5
2020-T4;11;Île-de-France;91;Essonne;91333;Leuville-sur-Orge;Brutes;ABC;Femmes;Total;140
2020-T4;11;Île-de-France;91;Essonne;91333;Leuville-sur-Orge;Brutes;ABC;Total;De 25 à 49 ans;150
2020-T4;11;Île-de-France;91;Essonne;91333;Leuville-sur-Orge;Brutes;ABC;Total;50 ans et plus;65
2020-T4;11;Île-de-France;91;Essonne;91338;Limours;Brutes;ABC;Total;Total;250
2020-T4;11;Île-de-France;91;Essonne;91338;Limours;Brutes;ABC;Total;50 ans et plus;75
2020-T4;11;Île-de-France;91;Essonne;91340;Lisses;Brutes;ABC;Total;Total;495
2020-T4;11;Île-de-France;91;Essonne;91340;Lisses;Brutes;ABC;Total;50 ans et plus;120
2020-T4;11;Île-de-France;91;Essonne;91345;Longjumeau;Brutes;ABC;Total;Moins de 25 ans;205
2020-T4;11;Île-de-France;91;Essonne;91345;Longjumeau;Brutes;ABC;Total;De 25 à 49 ans;1110
