"Géographie";"Niveau Géo";"Fréquence";"Sexe";"Statut d'emploi variable selon l'enquête";"Âge";"Diplôme";"Mesure du recensement ";Période;Valeur
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;55,16408
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2022;3105,76256
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2022;338,14114
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2022;157,60611
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2022;151,5034
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2022;97,47433
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2022;4215,48129
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2022;2264,06328
"Villejust";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2022;171,98929
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2022;1239,60076
"Villejust";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2022;1295,2861
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2022;204,22377
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2022;927,23879
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2022;403,24948
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2022;1113,2407
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2022;284,53339
"Villejust";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2022;90,05594
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2022;81,42973
"Villejust";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2022;322,6613
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2022;38,12495
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2022;43,39935
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2022;486,99598
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2022;130,94208
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2022;122,57927
"Villejust";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2022;73,09847
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2022;81,42973
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2022;65,91172
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2022;237,70355
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2022;40,34993
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2022;237,18214
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2022;28,96809
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2022;4030
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2022;507
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2022;208
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2022;154
"Marcoussis";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2022;1731
"Marcoussis";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2022;583
"Ballainvilliers";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2022;2334
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2022;1269
"Ballainvilliers";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2022;842
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2022;569
"Marcoussis";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2022;4019
"Marcoussis";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2022;331
"Ballainvilliers";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2022;161
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2022;68
"Villejust";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2022;39,78777
"Ballainvilliers";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2022;342
"Villejust";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2022;33,78254
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2022;341
"Marcoussis";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2022;160
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2022;23
"Ballainvilliers";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2022;54
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2022;11
"Marcoussis";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2022;95
"Champlan";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2022;482,99464
"Saclay";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2022;2070,21386
"Saclay";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2022;728,98442
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2022;6
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2022;229
"Ballainvilliers";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2022;73
"Villejust";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2022;38,76961
"Villejust";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2022;33,78254
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2022;500
"Marcoussis";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2022;583
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2022;3991
"Marcoussis";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2022;260
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2022;200
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2022;137
"Marcoussis";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2022;3976
"Saint-Aubin";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2022;17,18028
"Saint-Aubin";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2022;162,72583
"Saclay";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2022;421,01543
"Saint-Aubin";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2022;295,64904
"Champlan";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2022;1220,532
"Saclay";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2022;63,7105
"Saclay";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2022;128,41377
"Champlan";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2022;133,57983
"Ballainvilliers";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2022;161
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2022;216
"Marcoussis";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2022;154
"Champlan";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2022;38,51165
"Champlan";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2022;190,6781
"Saclay";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2022;46,90165
"Saint-Aubin";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2022;7,16097
"Saint-Aubin";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2022;9,10585
"Saint-Aubin";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2022;62,52014
"Champlan";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2022;80,66922
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2022;68
"Ballainvilliers";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2022;342
"Marcoussis";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2022;331
"Ballainvilliers";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2022;2322
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2022;338
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2022;569
"Montlhéry";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2022;549,87396
"Montlhéry";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2022;4670,5618
"Montlhéry";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2022;1289,5533
"Montlhéry";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2022;242,03666
"Ballainvilliers";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2022;105
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2022;23
"Vauhallan";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2022;59,19295
"Vauhallan";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2022;22,98703
"Vauhallan";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2022;158,76992
"Montlhéry";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2022;168,21111
"Vauhallan";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2022;866,27567
"Vauhallan";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2022;39,73972
"Montlhéry";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2022;440,1756
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2022;5
"Ballainvilliers";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2022;69
"Marcoussis";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2022;78
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2022;11
"Ballainvilliers";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2022;45
"Longjumeau";"Commune";"Annuel";"Total";"Total";"15 ans ou plus";"Total";"Population";2022;16336,37511
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2022;37
"Saclay";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2022;57,78633
"Saclay";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2022;2044,61668
"Saint-Aubin";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2022;291,70305
"Champlan";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2022;133,57983
"Saint-Aubin";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2022;17,18028
"Saclay";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2022;421,01543
"Champlan";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2022;79,295
"Saclay";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2022;127,41954
"Saclay";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2022;99,88648
"Champlan";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2022;1202,01341
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;7,14939
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;22,66887
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;7,08657
"Villejust";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;6,14161
"Villejust";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;6,09619
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;49,57964
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;16,26395
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;1,02499
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;2,01606
"Saint-Aubin";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2022;62,52014
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;5,11174
"Villejust";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;2,03633
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;19,39083
"Villejust";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;1,03121
"Villejust";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;3,06749
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;17,83253
"Villejust";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;25,74118
"Villejust";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;39,96377
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;9,90491
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;13,34905
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;2,98428
"Villejust";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;11,27168
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;14,58953
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;10,09746
"Villejust";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;2,04283
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;10,99955
"Villejust";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;4,09882
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;6,95625
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;7,03212
"Villejust";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;1,03779
"Villejust";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;8,19115
"Villejust";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;4,0922
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;8,335
"Villejust";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;8,2106
"Villejust";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;17,2835
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;0,99965
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;6,01495
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;8,96326
"Villejust";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;9,18964
"Villejust";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;5,15603
"Villejust";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;1,03779
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;21,79577
"Villejust";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;3,06758
"Villejust";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;8,1521
"Villejust";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;13,19101
"Villejust";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;4,05328
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;5,06562
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;4,89425
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Enseignement supérieur de cycle court : BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme";"Population";2022;12,08606
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;5,97857
"Villejust";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;19,5017
"Villejust";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;4,07282
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;0,99135
"Villejust";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;6,14803
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Diplôme de niveau bac + 5 ou plus";"Population";2022;14,39841
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Baccalauréat, brevet professionnel ou équivalent";"Population";2022;6,02347
"Villejust";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Aucun diplôme ou certificat d'études primaires";"Population";2022;7,18598
"Villejust";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;7,2119
"Saint-Aubin";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2022;16,99564
"Champlan";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2022;73,83149
"Épinay-sur-Orge";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Baccalauréat universitaire ou équivalent : Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4";"Population";2022;8,54672
"Longjumeau";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;19,88929
"Igny";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;19,44615
"Igny";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;11,34063
"Igny";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"CAP, BEP ou diplôme de niveau équivalent";"Population";2022;18,11596
"Verrières-le-Buisson";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"BEPC, brevet élémentaire, brevet des collèges, DNB";"Population";2022;8,13103
